target_id	tpm01	tpm02	tpm03	tpm04	tpm05	tpm06	tpm07	tpm08	tpm09	tpm10	tpm11	tpm12	tpm13	tpm14	tpm15
MSTRG.16814	7.56683552	7.6917225	8.052330777	2.644738724	1.940428255	3.4434767	12.26047762	15.33786712	9.18461133	13.7943022	18.2017709	8.53128903	15.2485774	4.280377318	5.200106576
MSTRG.5869	4.264957	3.36012	4.05643	8.898102	8.10045	8.841348	4.07993	6.50424	8.05079	9.011501	8.95705	6.562445	8.03819	14.48057	14.77264
MSTRG.19650	26.36698416	34.02453976	32.19301001	3.119655	2.12203415	2.84642	5.07886	4.29173016	8.040383093	8.952059898	8.317701483	6.848494089	4.6294259	312.796195	310.78272
MSTRG.20170	8.03842	7.63647	8.50244	7.591926	5.545400316	10.311862	6.8146436	6.7671024	11.9542994	12.898733	20.035692	11.663274	12.7844201	7.68294	6.66855
MSTRG.9411	3.797854	4.42779	4.069912	5.2429	3.45608	4.356546	8.030292	11.43653	6.2656296	15.5267325	10.939697	10.14105	13.182771	21.74661	20.14158441
MSTRG.14409	3.43107	2.16272	3.06634	9.63079	8.02912	11.4277	34.1445	6.53816	3.64316	25.8511	8.85431	15.8809	23.5668	0.167229	0.208535
MSTRG.3680	22.4814	10.5862	15.343	14.8012	14.4431	5.66962	1.23524	5.7126	8.20733	9.48483	8.02668	7.02468	1.49368	5.22726	5.79296
MSTRG.6981	8.02486	6.43102	8.536343	7.069739	4.950738	9.090587	5.507163	5.092523	11.1330904	9.696943	12.0754749	6.171704	7.1669032	70.61079329	65.00961454
MSTRG.8151	5.959652	6.2908892	6.853967	7.875103	6.6822408	7.738412	5.887288	8.024003	8.81799369	10.04810166	12.194614	8.263182	10.2666946	53.746201	51.848596
MSTRG.13106	8.89119	8.33684	8.5055	8.48809	7.52749	9.08531	4.14014	8.0164	5.10507	6.22878	6.04944	4.7253	7.18346	12.064	11.0009
MSTRG.7038	8.01293	8.87757	7.73676	7.90536	5.94334	10.4727	9.32657	2.44535	7.76244	14.7206	14.8677	14.9612	10.4384	3.79503	4.23582
MSTRG.14644	6.55045	7.26683	8.0128	11.9344	8.59766	8.2701	4.70961	13.0872	7.29047	15.1852	9.26632	9.23621	7.10329	6.27906	6.74551
MSTRG.2760	16.1456	17.3155653	17.3119808	2.4774738	2.7779481	3.9199961	6.174716	8.011137	18.21343231	20.632722	15.4185964	8.769415	7.1970406	1.21961	1.2771834
MSTRG.1257	0.3904108	0.37847029	0.3213256	6.217741	5.7996839	7.201051	14.25622	8.0091222	2.1372801	17.4584713	8.1705681	13.3827453	15.0911319	10.330447	9.930559
MSTRG.17074	4.6720379	4.989575	6.0187911	8.0075582	9.52198002	12.1557172	12.443081	6.4449873	148.738021	152.0768	18.62195	9.4881725	7.4204923	5.7307661	6.8410026
MSTRG.10125	288.1691	258.7173	276.4701	6.788919	23.946014	8.002026	12.1548	5.667447	0.538401	0.7317404	0.779044	0.7125295	3.704464	12.301549	9.861315
MSTRG.13827	2.298368	0.9726354	1.6746827	7.060872	9.0480941	15.849324	7.994509005	5.819116	9.898656	10.127849	3.9408823	4.446132	17.786578	11.0412246	9.33319096
MSTRG.7950	0.4158876	0.189727	0.301556	11.425714	8.474896	8.383572	2.770376	5.062725	12.963021	12.333451	14.82883	13.033508	7.983259	2.041768	2.316746
MSTRG.18855	7.98284	11.7644	9.09448	12.0283	6.33843	6.52539	2.69964	10.5678	8.8857	7.751	9.16409	5.09105	16.2819	3.99756	6.3373
MSTRG.4871	37.0413	31.2315	38.1838	6.04759	4.8452	6.5403	4.01442	13.6681	18.5375	7.98019	13.2192	7.97877	6.85063	6.30752	4.85149
MSTRG.19223	2.55722	2.75616	2.17704	9.00724	6.96581	7.96764	6.46545	8.65107	12.8156	15.1786	15.634	8.67582	11.8064	7.01248	7.28033
MSTRG.10651	1.191880008	1.31268	1.41951	7.95616	6.36439	7.31444	3.89443	2.913603	12.80118	13.73401	17.38114	9.7615	12.03227	36.8676	36.5317
MSTRG.6136	2.937245443	3.52671233	3.254100009	9.967003836	7.9550188	9.425554366	0	3.54261	34.296244	20.768834	53.59477	25.0674216	10.171944	2.61633	2.09009
MSTRG.17587	3.15887	2.59402	2.72687	6.33498	6.2971	7.30898	7.95258	6.90897	24.42901	20.50071	23.0034	20.86226	10.04708	12.37506	12.19707
MSTRG.9680	16.0056	19.3924	17.1834	9.99517	7.39027	7.19744	9.43211	13.6402	7.94498	10.0147	6.21605	6.24386	7.89811	2.32759	2.36673
MSTRG.19560	38.3005	38.9639	38.5672	4.06483	3.62271	3.21788	9.66907	7.94273	14.0336	11.8507	15.9434	7.87621	5.33063	2.27407	2.21208
MSTRG.15117	4.05184	5.08629	4.68229	5.95491	7.221167	6.079319	6.41119	10.330507	14.84336	11.19974	11.17903	9.34328	7.93675	10.3207	9.103700589
MSTRG.19267	14.1253	10.1605	11.9827	4.75518	4.48196	4.85827	3.27617	7.14628	6.32713	7.78231	10.4597	7.93196	11.3984	32.2613	33.0616
MSTRG.18325	1501.18	1423.77	1438.5	3.18925	3.07337	1.28479	10.2413	5.94277	12.0358	7.76364	9.28696	22.979	7.9279	2.11767	2.56092
MSTRG.3355	0	2.08068	1.16269	9.69189	7.91945	13.1796	13.5756	7.30775	3.29645	9.62589	5.11054	8.0038	9.53976	11.3534	7.38642
MSTRG.14191	7.91758	8.60844	9.20583	7.79403	4.94152	7.20188	6.14125	11.6639	14.0416	18.072	12.3732	13.3862	7.46951	3.38873	3.72722
MSTRG.8447	0.249534	0	1.54409	19.1492	21.7442	18.2687	2.99618	56.1249	7.91646	4.21709	10.6089	12.4955	9.6288	0.449911	0
MSTRG.9697	7.9152	9.19008	8.25683	1.12005	1.43109	1.13147	0	4.88582	25.3805	8.79252	21.1692	1.99172	0.604123	30.1261	28.6143
MSTRG.8178	17.525184	16.217205	16.8213592	3.175568	1.87983	3.21783	4.473445	4.881802	7.914034	6.3422384	9.378078	4.5327695	8.838046	74.53185	75.60317
MSTRG.21531	12.8022	12.8506	8.67498	0	0	0	11.5642	8.48698	7.91036	11.4123	12.3556	5.1906	4.95716	3.91648	5.21432
MSTRG.14618	8.48983	8.117519	9.11409	1.629866	0.766218	1.514921	3.04681	7.897547	7.767546	8.01098	10.26621	5.139267	6.66547	18.939662	17.8311
MSTRG.318	0	1.46772	0	6.03379	1.52345	2.65295	9.21469	10.5712	11.4811	10.3731	9.68315	6.04893	18.3797	10.1794	7.89621
MSTRG.7705	19.5118	19.8059	19.6088	0.672989	0.102644	0.286071	2.5545	9.26959	11.4324	2.99401	7.88828	2.46161	4.52788	14.5833	13.1514
MSTRG.3276	0.35631	0.357549	0.358862	3.980681	3.616171	5.67984	9.81166	3.714569	8.456444	16.28778	11.88682	7.88294	13.40257	22.9435	20.88203
MSTRG.17201	2.943473	2.939066	2.984464	7.992926	7.8821	8.19474	7.087330026	6.9998	11.81270011	13.31213	15.23786	7.66775	7.56429	28.67849474	27.17486357
MSTRG.20910	5.332553	5.3051526	5.702995	5.08573	5.51239	5.66995	12.929059	8.516905	11.38588	18.93347	13.117694	6.58613	10.38206	8.27921	7.867728
MSTRG.8237	17.652	18.251772	17.682722	4.060729	3.88612	6.22848	7.151704	6.494923	9.1188559	8.264264	7.59924	6.8784099	15.541771	8.097968	7.86533
MSTRG.9331	0.805921	0.886608	1.27014	2.806739	2.247514	7.8652509	3.1355	6.523767	8.0293	9.35587	17.25471	17.16148	20.52976	9.10151	9.96798
MSTRG.3323	0.089183	0.149697	0.0569931	8.20958	7.86275	9.7694	2.173372	2.33684	8.94566	12.62602	9.3401	8.71362	9.82329	5.633738	4.793244
MSTRG.16662	7.85766	8.20602	7.54072	2.74983	1.75272	4.34801	2.56014	5.07703	25.5745	11.3636	25.5909	6.50537	9.34401	18.1405	19.4145
MSTRG.19981	4.40999	4.64281621	4.676216	9.9559507	7.84122974	11.13161	4.00559	3.03838	16.4388523	17.350477	31.481908	13.722303	30.032318	5.419720008	5.32527
MSTRG.2808	0.585009	1.39578	1.50459	3.22438	4.11567	3.69193	9.30941	12.3354	11.6837	10.6581	11.1179	8.49082	31.9967	7.83421	7.45757
MSTRG.2508	6.677602	6.120936	6.32239237	7.830242	5.591335	7.818241	4.819268	9.0266233	11.6036842	12.5340733	8.219718	9.0061192	6.0991807	15.061309	16.689056
MSTRG.6808	10.06044	9.8262849	10.030739	2.71382	2.291165	3.8006291	7.8282273	5.507177	16.910215	18.9887266	20.1497332	9.0660502	7.5712623	4.157312	4.076957
MSTRG.3055	1.816252	1.586401351	1.818491	8.00739	7.82234	9.55521	9.44985	8.299604	4.76157	9.24194	7.043818	7.37684	5.893131	9.88382	9.45819
MSTRG.21261	5.19984	5.02194	5.16637	5.96645186	4.385519	6.9011118	11.20994	10.5055224	10.2203	19.453946	15.000191	13.966022	12.238853	7.819375	7.7318927
MSTRG.12405	20.4375	19.7832	24.0516	6.99449	6.77951	7.81866	5.89133	6.80616	4.77798	10.5646	5.39048	6.08403	10.5467	34.1823	37.7542
MSTRG.2661	1.511420003	1.4279768	1.414410011	7.89961	7.81494	8.48271	12.57688	6.25321	6.79524	11.56306	11.16153	11.29527	9.41485	3.389003	3.407750077
MSTRG.17183	3.60676	3.92738	0.517997	22.66591246	12.882377	12.95771	7.800607	3.378232008	19.771921	11.97355994	8.28026334	10.564969	4.611775	0	0
MSTRG.4751	4.98939	5.154322	5.726438	4.4918921	3.096788303	5.745548906	7.651453664	8.2865	8.51489	13.75367	10.86139	10.30423	10.481546	8.52251	7.79756
MSTRG.2392	2.932109	3.099539	3.142855	6.4603657	5.0974628	7.79564	35.002744	14.81001	14.5296585	36.2353233	27.606835	27.5558443	17.146317	6.127767	6.337904
MSTRG.8936	18.3557	20.1627	20.1798	4.60684	4.39175	5.30501	7.79273	8.64304	6.00505	12.8765	9.21094	7.17374	9.5079	7.41679	7.34322
MSTRG.20101	6.58395	7.16638	7.78045	7.93522	6.70804	8.24776	6.96708	9.00729	14.56799575	16.81145551	15.577552	12.4065	7.33102	1.80296	1.77674
MSTRG.9827	2.290006	2.27487	2.11609	9.63583	7.639503	1.2679061	52.66565152	38.11787001	13.68489	7.7763565	5.925795	3.770223605	9.093158	35.1378	36.97630015
MSTRG.7897	7.43984	6.96446	6.710299	10.55227	7.767546	7.12658	4.31948	5.7592	6.482869	10.80104	10.89515	8.41103	8.598931	39.06064	39.8746
MSTRG.14431	73.136555	74.890209	75.107052	1.372766	2.009707	1.908582	19.487991	9.184036	10.59229	51.71792	3.735727	2.6022953	2.443394	7.412741	7.762091
MSTRG.17871	20.257982	23.229678	23.50936	8.986314	6.200094	7.76093	6.127533	13.501592	3.5949366	4.846458	3.771067	3.648736	4.212917	21.343998	18.246202
MSTRG.13628	5.681204	5.944334	5.72063	5.1309	4.3337	5.1376561	4.911145	7.75118	20.3368	10.79852	21.39957	7.767089	9.08778	17.27938	17.71543
MSTRG.21483	13.5404	15.0309	14.8445	2.73184	2.12726	2.16417	2.84058	7.74414	10.7283	6.11627	9.15146	3.34424	5.82419	16.109	14.8117
MSTRG.2260	2.55768	2.93737	3.45714	6.79167	5.81557	7.7384	6.43432	5.0167	10.05888	10.44325	9.57692	8.13068	16.23246	14.58596	13.75261
MSTRG.13600	3.63533	7.73584	9.67656	17.6776	32.3621	17.7132	24.7565	62.4575	2.90498	4.52003	3.95129	6.22317	10.7834	0	0.844329
MSTRG.21618	8.00654	8.18077	8.18525	5.58359	4.7915	5.96559	4.22548	6.9063	7.65227	10.482	9.65917	7.06731	7.73271	14.6822	15.1898
MSTRG.13977	2.47955	2.60159	2.65535	5.47755	6.09864	5.79916	15.2206	7.82145	7.72885	9.24572	7.79231	7.73039	18.1195	40.621	40.0086
MSTRG.2002	13.58438	15.14985	14.60954	7.71702	7.48948	8.8882	3.51437	16.61226	7.25059	6.19049	6.95693	4.72432	7.278	67.0205	68.5273
MSTRG.4717	57.888491	51.163529	56.837383	5.76477	7.70826	8.233206	6.05652	5.028064	22.164901	27.496739	7.045882	2.267887	7.85548	0	0.424186
MSTRG.1256	17.3966	20.1459	18.3638	0.829928	1.13984	0.0000171	0.28298	7.70638	20.4114	2.6359	12.9765	0.128676	5.12013	19.2365	22.0537
MSTRG.8605	20.1574	20.8494	19.7496	5.89602	5.97015	5.92438	4.84895	6.96462	6.0109	7.70578	9.79813	7.46305	8.43282	7.98705	7.78808
MSTRG.12900	15.742474	16.047242	14.519166	3.24134	2.400659	6.47474	5.560307	7.70217	5.7307679	9.219664	5.8986489	6.7497831	9.171159	10.1999838	9.631267
MSTRG.3044	6.79541	7.239966	7.364021	9.810826	9.62435	10.90879	6.25699	10.63286	6.9157746	7.1312435	8.2081731	4.4210047	7.7016494	8.136786	7.901545
MSTRG.6943	8.224109	7.368686	9.397747	9.9012607	7.438141	9.0195442	4.12888	4.272008	6.388628	6.930892651	7.695901	5.1552142	7.9749955	30.69276	35.20905
MSTRG.20135	26.9842	25.6857	25.9159	0.99902	0.547386	0.573468	3.20036	6.27983	22.3599	9.47546	19.7202	6.29231	10.0899	7.27955	7.69221
MSTRG.18901	7.3278	8.00923	8.05047	4.21728	3.02459	4.03694	6.47099	12.7147	6.77017	10.6778	6.31147	8.44977	7.68618	11.1394	10.9817
MSTRG.13914	1.9741584	1.5405901	1.8630507	5.389866	4.4517506	6.510229	14.6010039	4.972121843	10.1376575	10.0108803	10.507838	7.6850462	12.972479	16.719117	16.975637
MSTRG.20235	1.49294	1.32303	0.834453	8.3723	7.22313	8.20405	7.67625	8.78648	6.53751	14.3714	9.33729	12.1494	8.49762	1.994	1.44994
MSTRG.19488	9.99483	10.75657	11.36088	4.46476	4.91692	6.0752	4.8003	7.67507	10.27692	6.60557	9.8498	5.33459	7.20795	12.86194	13.12987
MSTRG.2388	4.6112209	3.908838	4.086691938	8.7655391	6.119641	7.6747216	3.638491	2.5843752	19.26123793	11.60036479	18.47778013	10.20785536	7.12364244	21.1132065	19.79299462
MSTRG.19119	1.903773	2.282328	2.230648058	4.566033	2.914107	4.924214	7.88583	4.480767135	11.6479629	11.291245	17.135462	8.487572802	7.673067	56.325807	53.118208
MSTRG.1461	0.191413	0.206566	0.3266868	7.663521	5.18677	5.95222	12.00671055	11.19142	12.736122	12.25167	16.229314	11.341123	17.900061	0.485363	0.564044
MSTRG.16426	5.041680042	4.585996021	4.88594568	5.683483	4.385770001	6.2071069	7.6593158	5.932467	27.108927	18.4512275	29.713028	12.1762693	8.782586	32.38375351	30.65361732
MSTRG.19588	13.275984	13.99996	19.01896	5.3236323	7.6515481	9.165223	1.335312	0.441969492	4.5712959	9.651845	5.4987427	3.153214	4.782674	72.864861	74.9862181
MSTRG.5652	0.217108	1.40763	0.407326	7.53017	5.5364	7.64895	13.2536	7.77623	9.8787	24.4876	16.4274	16.1943	8.72459	2.27979	2.26461
MSTRG.18976	0.32187604	0.394705	0.5802997	8.323401	5.668866	7.64632	6.983981	7.797097	17.134384	19.67922	21.6849	11.054537	12.308174	5.3410973	4.301205
MSTRG.4683	15.583	19.6485	20.7175	5.86041	6.84664	7.42223	2.76013	7.93671	8.98725	5.51849	7.02435	4.22257	7.64631	24.0598	22.0703
MSTRG.8060	7.6149173	7.15887899	7.432910001	6.559470039	7.15254	8.20721	6.527810005	7.64299909	7.47243	10.98281	9.6406806	7.99307029	7.7737	28.14025	29.98317068
MSTRG.16601	0.1752342	0.115287	0.101229	8.936074	8.953267	6.97696	7.6421	6.234069	15.7377	9.65223	24.02892	16.80159	39.74995	0.3840248	0.2733944
MSTRG.14599	15.76789	11.92112	14.47943	1.660968	5.18986	7.64177	2.58195	3.944271	9.76685	4.11733	9.51988	4.465952	3.485335	15.995254	20.85742
MSTRG.14629	10.0908	9.23857	10.0251	7.106	5.90587	7.27414	11.8264	7.64124	11.355	15.6499	11.8649	7.29568	5.78047	1.65267	1.55174
MSTRG.3217	98.0757	109.82	106.978	35.5293	46.9597	19.1549	6.72535	0.000122121	5.92103	4.544	6.03316	9.29255	7.63696	0	0.540872
MSTRG.1565	57.3907	63.3108	54.62457	5.178629	2.62079	3.07149	2.53288672	4.55516	16.338244	7.634112	14.619044	4.9750793	6.294802	40.22514	42.28676
MSTRG.10755	2.584384821	2.7722996	2.4845638	3.944329	4.06658	4.672328	9.22729	6.0485	8.81910827	13.992352	11.41235792	9.0710399	9.678509	7.629753	7.670288
MSTRG.7186	7.256978	8.53714	8.8139059	22.1295179	14.8479358	18.5642267	4.9152816	2.7586979	2.62717098	2.236751	7.6222734	3.0795891	6.2582405	25.514733	23.176639
MSTRG.1455	0.8995831	0.891547	1.233011	6.402999	6.57731	7.6192	12.505435	5.1019	11.87984	25.85687	22.00452	19.60133	19.69821	11.81422	7.15306
MSTRG.17487	3.428762	3.262731	3.18916	6.39602	6.40819	7.61842	8.00844	11.67303	9.12984	14.20744	11.75671	12.17743	9.2938	2.316457	3.320782
MSTRG.2498	15.5282	17.5667	15.2545	4.36624	5.07333	5.43077	3.46389	4.61394	12.9673	7.61458	12.0923	3.64266	6.74141	27.3695	28.3687
MSTRG.11311	17.1446	15.8832	16.7683	6.897	5.61649	6.81821	5.01128	9.07431	9.03112	7.5627	10.1104	7.37251	6.22454	7.6119	8.26672
MSTRG.17683	4.56596	3.54436	3.69316	6.868499	4.09616	8.379168	11.698678	4.759666	16.395607	27.131016	20.56961	17.8920883	17.27695	7.580528	7.611256007
MSTRG.14642	3.756411	3.321138	2.571055	10.22465	4.96874	7.6032	5.497527	11.215648	24.075588	13.182524	21.222683	10.420771	8.367903	0.824787	1.05524
MSTRG.15277	8.539703	8.433745	8.376921	6.13422	5.686288	6.454542	4.004737	8.146242	6.7421	7.32178	7.598674	5.18148	8.90507	13.91822	14.795032
MSTRG.4857	11.53551	11.9951	12.21971	5.557379	5.249502	5.1366	6.472637	9.09088	5.000875	10.871531	7.5961119	8.092882	7.802299	1.2214557	1.267003
MSTRG.12476	39.164	39.1263	36.182	3.23298	1.48506	2.02803	4.14097	10.1591	9.40427	7.51558	7.59551	6.31701	7.45125	77.5196	78.9742
MSTRG.10084	1116.04	1071.08	1093.07	5.91262	3.76246	2.91458	227.47	667.636	7.05	3.35627	7.59478	10.1711	10.9536	6.99321	5.19925
MSTRG.13631	1.81939	2.0394998	2.766283	7.594552	5.012475	8.745723	2.643432	3.111526	16.38919	17.01534	18.31948	11.59184	5.54926	11.88547	10.27338
MSTRG.12393	2.52428	2.158454414	2.689228593	6.69355399	5.737393	9.398346523	12.015989	6.057325	9.882162	15.1787749	11.35079	10.259928	16.95984214	7.31451534	7.590616
MSTRG.6804	1.25073	4.20495	4.19183	18.3047	7.59034	17.4842	5.41063	23.6888	31.4879	15.6779	19.2066	11.1045	4.34874	0	1.38556
MSTRG.18587	2.24481	2.19498	2.62121	9.37836	7.84423	7.58965	6.59974	10.8366	6.7958	10.1488	7.11014	7.07235	8.79648	8.73384	9.03958
MSTRG.10959	2.39581	2.27654	2.29091	6.84742	5.22104	6.68726	4.42917	8.4381	7.58914	12.62215	9.13193	11.15531	7.67715	32.22455	31.02096
MSTRG.9704	3.7384	3.373785	3.862768	9.222739	7.89403	9.65225	4.998619	7.133899	6.5016321	7.587284	9.928485	4.399157	11.634039	53.38933	54.99394
MSTRG.18094	2.91327	3.62795	3.66139	3.13933	2.43636	4.51178	6.827	7.58356	10.983	18.0277	11.1207	12.9561	9.39424	9.74493	9.0015
MSTRG.4296	1.780155	2.147572	2.443227	7.58086	7.16087	7.93136	7.59231	5.939508	10.19203	6.75026	9.08054	6.79611	15.36243	20.78275	19.90741
MSTRG.4201	24.7626	24.3715355	24.7159061	1.71572	1.006802	1.37641	11.1156	7.577076	7.6043542	13.708654	5.792824	3.621961	11.355835	6.37949	6.06615
MSTRG.3956	0	0	0	35.9608	57.4007	40.9333	4.2348	18.6657	7.00619	9.91266	7.57546	16.543	12.7222	0	0
MSTRG.2566	11.89316	11.93322	11.9522	1.534117042	0.951958	1.66699	5.689917	2.667174387	7.584082	12.1643209	7.57517	5.664578001	3.156312	150.01708	149.9089
MSTRG.22055	1.68367	2.72567	2.48877	8.48038	6.77254	11.7656	7.56598	14.6428	6.22927	28.8525	12.6167	17.5118	12.7801	2.41108	2.29895
MSTRG.4435	7.5636	8.5392	3.01889	3.70106	1.41003	3.28893	5.88902	4.29892	11.9677	15.8306	13.5223	5.03703	20.6468	9.35649	11.2723
MSTRG.10733	0.309047	0.215003	0.0835749	5.388037	6.201367	8.07192395	7.0517386	4.380847	16.188956	32.32722	18.584132	18.653645	9.636549	7.786837	7.557874
MSTRG.4949	6.25076	6.99317	7.01939	3.18003	3.37325	3.05503	4.43681	7.55729	10.5517	9.18663	11.3089	7.58308	11.0472	12.2245	11.8674
MSTRG.1470	8.37259	7.548161	8.560445	6.457319	6.906691	0.7298502	1.8198	8.83727	13.29733	7.83605	2.436629	1.886298	1.7187477	20.6182	15.3111
MSTRG.4042	8.584497	10.9921537	7.854965	3.595829	3.0740041	2.727979	3.968483	6.148833	14.927901	10.10412	16.9994183	6.7361208	6.568833	8.5967999	7.538318
MSTRG.18093	0.414115	1.354387	2.145538	9.263782	4.616502	7.529614	3.899312	10.217441	16.94437	33.28835	20.84435	25.39071	16.25164	3.52016	3.25816
MSTRG.20290	13.4305	12.4595	12.9997	6.5421214	5.52534	6.63554	5.6803648	9.2357423	5.74651441	7.5269346	7.5307715	6.0568098	7.1492209	12.2618	11.980285
MSTRG.14839	7.167	6.306376	5.679924	6.469224	4.748266	5.682508	5.01931	7.52603	21.8529344	12.943117	25.264373	11.139721	9.427582	14.787931	15.406074
MSTRG.4641	3.529161	3.926639	3.819953	6.29137	4.41026	5.73207	6.12099	7.52591	27.69934	16.24112	17.85863	13.01805	10.3631	7.63848	8.49296
MSTRG.15293	7.775327001	7.524770001	7.87315	2.3538946	2.53330337	2.68107443	9.37507	7.008584	12.4266767	12.869885	13.4773535	6.461331	20.7995238	7.102145	7.090093
MSTRG.7801	7.62018	7.84106	8.20137	4.74423	4.5783	7.21785	9.08566	6.0102095	7.5189677	11.797208	12.9938899	12.08602	6.468832	1.59517	1.8337001
MSTRG.19072	131.304	137.47	136.164	2.39857	1.41402	5.87835	7.51792	9.15942	61.0339	42.3047	12.7717	6.9839	4.37429	3.69012	3.70499
MSTRG.8747	4.98238	12.83779	12.08501	9.00097	6.35115	10.13461	2.613727	9.89545	7.51598	9.43442	12.3084	7.1426	5.82617	5.43358	2.459665
MSTRG.5441	0	1.38922	0.557629	19.3313	20.2472	18.2342	4.23654	4.48104	7.51475	11.8194	7.94542	15.8892	8.02561	0.294545	0.57609
MSTRG.17412	9.35089	9.60474	9.73454	4.52684	4.61648	3.38775	4.0894	6.5915546	8.7322	7.0456037	9.996997	6.688522	7.5128373	17.3146	15.1207
MSTRG.21724	24.067346	28.178405	23.107589	11.378386	9.985316	6.572379	6.487142	6.961343	5.535346	7.306188	7.512696	7.574597	8.261139	4.196885	3.991981
MSTRG.10433	25.036	24.6068	25.1428	5.58681	4.94733	5.95708	6.11402	9.54124	6.42084	11.0838	7.51027	6.40532	6.50238	13.435	12.9298
MSTRG.8968	1.4498433	1.545209	1.339436	7.987659603	6.672752	8.1793	7.506123	3.48415	12.866979	14.024131	16.617644	12.538074	12.037038	7.466499	7.00521
MSTRG.4031	19.1202	19.8937	19.416	0.598152	0.364047	0.350657	3.80056	11.8889	37.4648	8.00694	20.9771	7.47071	7.50292	4.66738	4.34393
MSTRG.15289	1.63469	1.47491	1.60267	7.60943	6.31622	8.83172	5.63848	6.94356	10.4414	8.3226	7.50229	6.29076	8.62226	17.0179	17.0093
MSTRG.3496	2.27402	1.33441	2.00834	6.85007	7.18415	14.6426	8.55574	10.3743	8.6193	8.46786	6.34572	6.90363	7.49805	95.2871	91.1234
MSTRG.12690	2.79958	2.30297	2.6133	4.24107	4.21147	5.94965	7.05298	7.49556	19.5949	15.8664	20.4201	12.6835	9.61481	13.74	16.1598
MSTRG.13640	13.4714	13.49888	12.7104	3.036731	2.37536	3.58826	6.43202	5.345385	7.49538	11.22205	12.85973	9.01264	9.16444	6.01001	6.28
MSTRG.3924	10.197	10.6834	10.1724	4.86449	4.71318	5.16336	5.90873	9.89345	3.6928	7.49507	4.94944	6.97806	8.0253	10.7751	11.4026
MSTRG.4526	18.0345	19.3177	19.9823	3.190588	2.5557548	2.695049	7.6611633	7.4938318	7.8496437	12.008558	6.784778	4.959859	9.220408	2.6243	2.73348
MSTRG.17914	5.11168	5.22027	6.82529	10.98895	5.80677	9.15048	2.69692	9.57536	10.7824	15.04187	11.12496	10.32554	7.48957	7.06617	6.86986
MSTRG.13379	8.2303	7.25431	8.92551	7.331117	5.94562	7.521799	4.18642	7.4807	6.8324872	7.9071141	6.5593514	9.154513	6.1645976	39.297474	33.943938
MSTRG.6028	9.12265	9.3708	9.76955	3.18038	3.86336	2.60386	3.01852	7.47861	6.03872	7.82972	7.54405	3.04832	2.14289	27.0841	25.3688
MSTRG.6196	3.89055	3.01466	4.03781	5.38664	4.79949	5.71641	7.4732	7.62579	19.4579	20.8902	16.5267	17.1822	11.9948	10.1216	7.29254
MSTRG.10544	7.3855	5.84655	8.57236	1.15337	0.905137	0	2.07132	7.4726	16.6698	8.14376	13.3204	6.23833	7.99058	14.8082	13.0493
MSTRG.16083	3.788170017	3.716996	4.84272	7.91702	6.860111	6.723753	7.468995	9.080279	22.72795	16.56218	22.58143	8.523686	10.62541	6.122407	7.243769
MSTRG.2958	6.96296	6.66886	7.4629	9.38322	8.3377	9.99482	3.70866	4.26748	8.95554	7.00025	10.21702	5.95896	6.05746	8.83981	8.13991
MSTRG.6937	12.055837	12.225334	11.78424	3.798308	2.701119	3.619506	5.886669	7.7347745	10.0705337	11.455805	12.545973	6.969263	7.455499	2.2176105	1.902197
MSTRG.10889	0	0	0	7.45134	3.32765	6.93222	22.6469	9.32395	10.0314	18.6459	9.97422	5.13895	1.49692	32.905	16.4747
MSTRG.15563	6.53673	6.89635	7.22295	6.94067	5.67255	8.40109	7.98737	7.45033	5.50069	10.299	9.69243	6.92583	8.1163	25.1357	23.8122
MSTRG.18878	7.44953	9.06484	7.58432	10.09097	5.941565	6.76809	6.246917	8.876247	8.08822	8.623394	8.777754	6.40332	6.703091	7.154968	6.317279
MSTRG.17892	7.5737	7.447466	7.548355	3.812465007	3.990012	4.257219	8.604478	11.294989	6.4264462	9.11572	8.302936	5.587316	9.6202132	1.811314	2.0587906
MSTRG.3243	1.9823	0	2.09287	7.44064	4.17923	5.11192	15.2532	17.8388	25.9675	12.467	18.8494	8.81626	14.2269	0.887852	0.878311
MSTRG.8541	3.85741	3.330992	4.78926	10.313504	11.114304	9.577184	11.082138	7.439617	3.79049	10.199092	6.49815	10.2667333	8.7005	5.98715	6.459322
MSTRG.15782	8.2071	10.1474	9.33227	6.50567	7.77618	6.27076	1.79496	1.70065	7.43522	7.74849	7.21907	4.37886	2.90214	7.99722	7.85654
MSTRG.14515	0.121333	0.363709	0.236664	8.7623	7.42371	11.5627	4.8456	4.55886	7.93233	15.0239	8.41176	7.31222	7.13149	10.0811	9.00125
