target_id	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm
KWMTBOMO11351.mrna1	610.86	900.658	447.661	756.586	357.588	41.6798	41.9049	42.9179	348.485	347.716	413.944	794.829	661.211	676.104	862.376	748.956
KWMTBOMO06634.mrna1	476.187	571.084	613.589	635.718	188.161	129.597	136.177	135.347	467.158	486.228	442.819	659.179	583.287	564.253	613.784	570.672
KWMTBOMO01757.mrna1	551.965	682.324	491.358	637.34	361.388	221.677	221.801	223.957	360.471	381.571	393.934	621.749	654.081	611.314	603.335	708.733
KWMTBOMO10127.mrna1	859.126	471.417	728.581	401.418	146.593	511.329	524.705	517.005	819.455	577.482	444.064	441.766	724.309	517.726	824.091	808.75
KWMTBOMO10663.mrna1	473.794	492.974	341.093	441.247	174.439	717.27	700.34	707.187	261.683	281.355	299.336	584.922	546.441	542.971	550.56	679.827
KWMTBOMO14014.mrna1	316.477	416.253	347.397	458.736	192.473	1041	1033.55	1056.45	380.021	359.119	414.902	593.061	686.12	671.881	560.92	620.42
KWMTBOMO02622.mrna1	263.056	363.41	383.49	406.482	449.342	21.2601	25.1587	24.4597	564.368	653.521	807.109	1090.15	861.802	1326.95	1229.77	905.553
KWMTBOMO06401.mrna1	513.467	509.461	426.905	501.862	506.4	199.067	203.882	209.352	388.136	381.176	412.008	745.496	793.617	730.418	828.868	1007.21
KWMTBOMO05464.mrna1	347.59	703.304	362.358	665.448	524.216	74.7917	76.0829	70.6396	384.095	412.236	468.176	862.078	593.333	665.424	811.19	643.708
KWMTBOMO12286.mrna1	259.606	376.566	348.18	464.145	2741.82	74.6399	75.5786	78.4263	732.795	697.771	1435.89	603.507	379.449	1148.54	770.011	524.228
KWMTBOMO02061.mrna1	857.072	913.192	834.748	817.73	158.37	31.6816	30.92	29.5964	311.022	336.889	383.73	706.708	493.682	594.285	681.281	494.387
KWMTBOMO09355.mrna1	243.417	324.741	380.128	445.734	485.332	72.6938	67.8884	72.282	975.378	784.645	1039.26	651.651	595.506	660.328	492.454	543.753
KWMTBOMO16639.mrna1	413.434	601.906	545.103	637.986	209.073	188.254	197.87	206.485	331.461	338.538	406.02	759.047	638.36	661.344	701.35	600.996
KWMTBOMO04529.mrna1	167.181	463.919	282.667	486.355	412.765	475.283	475.703	475.68	328.137	315.196	428.656	550.314	681.376	668.563	590.367	642.113
KWMTBOMO12461.mrna1	449.581	1112.52	688.593	1048.16	132.094	41.124	39.988	36.6914	226.236	232.036	335.619	788.468	483.274	626.423	739.448	504.378
KWMTBOMO05075.mrna1	488.355	695.609	439.256	635.25	430.626	46.9399	48.6161	43.7519	300.125	322.271	344.502	704.878	654.822	658.992	749.296	793.058
KWMTBOMO02840.mrna1	429.268	391.114	364.968	401.88	206.663	504.96	496.235	507.47	330.068	345.515	368.838	606.911	590.611	580.471	610.332	593.549
KWMTBOMO04740.mrna1	483.637	592.778	530.794	425.865	200.523	158.011	161.982	163.394	493.138	316.335	675.338	293.057	583.671	1118.02	443	474.818
KWMTBOMO00786.mrna1	373.31	665.89	392.713	622.758	276.336	36.1647	40.4905	40.0794	423.942	449.254	467.973	721.441	1006.55	870.097	784.875	1083.2
KWMTBOMO05687.mrna1	233.891	577.113	319.047	496.47	559.299	200.309	198.014	195.533	334.932	318.882	419.258	673.197	896.232	791.935	775.202	819.831
KWMTBOMO04032.mrna1	625.312	481.168	613.387	495.214	149.643	443.55	451.175	441.213	508.995	478.094	399.932	450.326	259.001	228.153	500.434	399.612
KWMTBOMO10690.mrna1	7.37705	410.163	611.16	432.727	903.811	456.768	461.466	463.181	12122.5	10573.7	9491.61	10.493	0.78919	0.194975	0.969142	0.226804
KWMTBOMO07814.mrna1	424.022	454.834	395.256	409.549	158.791	495.469	516.765	543.864	214.252	238.563	238.996	425.32	480.589	466.336	506.131	528.505
KWMTBOMO13171.mrna1	495.873	502.509	413.735	460.159	254.601	308.957	303.161	302.5	294.429	299.791	330.878	594.523	551.523	548.449	558.464	565.854
KWMTBOMO03241.mrna1	334.608	364.659	408.808	387.185	242.396	457.73	504.847	479.388	402.96	409.686	382.617	487.876	692.629	522.578	557.068	681.471
KWMTBOMO15626.mrna1	497.387	511.552	439.214	427.311	123.446	145.755	152.031	149.702	235.798	246.635	292.536	595.558	483.14	509.43	645.515	493.388
KWMTBOMO02470.mrna1	443.995	420.685	426.761	411.876	226.486	424.215	434.873	442.862	470.294	405.692	361.602	407.239	577.388	464.883	444.994	563.466
KWMTBOMO08011.mrna1	627.691	327.77	477.954	288.535	144.621	506.201	498.144	505.408	418.655	321.794	280.957	348.115	542.459	370.089	437.16	618.039
KWMTBOMO12076.mrna1	352.767	744.51	473.656	713.951	328.039	169.197	167.191	166.18	293.133	290.335	376.487	580.277	491.229	576.082	583.13	512.559
KWMTBOMO02907.mrna1	405.395	361.681	322.654	310.4	245.319	662.117	626.98	651.439	236.266	241.634	258.744	480.722	491.379	442.524	535.462	628.555
KWMTBOMO12189.mrna1	443.273	525.998	396.34	477.468	194.809	286.709	287.835	278.776	251.676	254.857	285.58	545.145	437.112	440.532	545.273	516.454
KWMTBOMO13520.mrna1	140.936	523.679	243.552	543.698	446.319	33.4952	30.401	25.3224	248.619	231.96	386.3	487.24	471.123	623.145	460.382	456.063
KWMTBOMO11809.mrna1	164.714	366.5	261.714	445.397	941.384	708.491	648.121	651.67	251.959	259.729	315.148	402.875	473.934	456.217	342.579	429.03
KWMTBOMO09391.mrna1	243.263	425.681	266.172	453.079	267.838	575.267	561.901	561.379	240.635	246.815	319.729	415.87	336.28	412.391	457.127	419.722
KWMTBOMO06801.mrna1	394.184	665.892	602.825	708.821	197.619	271.06	249.82	271.665	249.514	277.911	309.186	601.972	482.226	540.139	575.745	433.692
KWMTBOMO07306.mrna1	772.891	364.123	1346.28	601.165	111.18	329.426	316.053	316.523	289.466	355.525	429.516	677.8	670.42	530.519	495.606	397.639
KWMTBOMO03045.mrna1	463.911	490.301	3358.77	1860.32	483.394	8.38345	7.99181	11.631	6479.97	6828.76	4915.75	340.209	26.6937	111.292	12.5527	2.94415
KWMTBOMO06232.mrna1	388.927	327.503	321.604	299.433	150.623	409.344	415.585	414.912	211.455	220.498	218.158	433.036	448.492	419.734	490.201	508.023
KWMTBOMO02793.mrna1	261.337	305.349	1016.22	796.693	69.5386	78.0716	81.9846	83.2506	1457.72	1159.44	1537.61	1209.81	222.266	549.238	489.029	109.334
KWMTBOMO06373.mrna1	418.372	685.433	372.781	637.841	66.3864	68.3347	66.7597	69.5476	303.76	294.307	369.695	1083.94	667.463	721.825	1082.64	666.947
KWMTBOMO06524.mrna1	36.3094	1181.28	44.0404	537.095	280.511	0	0.0523331	0.0511195	392.27	361.32	395.662	454.254	596.04	640.353	581.271	683.797
KWMTBOMO11812.mrna1	404.863	452.649	376.016	457.498	283.417	182.301	177.937	185.042	330.025	328.942	355.975	674.236	641.431	622.707	610.291	728.706
KWMTBOMO15045.mrna1	236.692	179.518	1321.37	911.63	316.132	447.881	448.024	450.095	2437.62	2569.79	2140.46	307.922	167.498	184.134	18.2285	11.5852
KWMTBOMO07247.mrna1	433.762	427.442	372.968	381.611	178.317	74.4987	67.866	66.2767	252.302	258.254	269.956	499.46	515.632	487.97	536.368	579.23
KWMTBOMO13714.mrna1	147.871	268.845	201.122	310.352	214.434	566.346	571.051	564.585	248.763	247.431	335.826	414.104	493.115	466.853	417.349	486.081
KWMTBOMO06772.mrna1	330.145	567.896	394.832	569.124	108.059	61.4255	68.0335	68.2804	338.685	287.453	348.895	670.609	433.833	485.859	740.972	483.31
KWMTBOMO07117.mrna1	119.375	419.973	245.917	460.089	456.735	57.3162	56.6218	54.3334	252.768	247.337	407.457	371.467	374.288	469.75	422.45	371.059
KWMTBOMO07368.mrna1	415.042	353.269	381.402	398.737	182.684	67.8601	68.7167	75.7566	281.852	274.958	278.006	566.725	559.133	513.572	608.618	678.116
KWMTBOMO14440.mrna1	177.973	577.273	272.604	533.735	360.767	66.3749	68.2559	70.0392	220.129	191.74	427.592	367.518	422.175	702.817	497.502	573.666
KWMTBOMO05987.mrna1	511.599	412.119	483.894	398.861	183.517	130.297	129.842	128.221	322.08	295.154	266.353	339.824	477.489	404.063	387.631	495.456
KWMTBOMO06913.mrna1	384.278	410.952	297.144	351.438	375.396	144.918	164.69	163.205	239.359	235.301	281.826	593.974	624.282	575.296	715.465	747.453
KWMTBOMO03412.mrna1	381.231	441.831	412.863	426.875	172.937	67.4713	69.1258	63.955	247.344	234.469	248.17	404.096	355.578	358.384	396.315	389.213
KWMTBOMO10007.mrna1	100.609	1018.4	2634.39	1471.48	861.26	354.734	350.972	347.555	10723.2	9045.35	6132.29	28.6384	2.71469	7.69256	0.642291	0.409851
KWMTBOMO14715.mrna1	185.081	445.636	174.332	348.851	353.852	187.969	180.849	184.367	314.698	322.761	472.494	608.735	612.071	778.428	750.592	763.035
KWMTBOMO04168.mrna1	413.293	387.104	267.438	312.313	403.595	120.467	125.557	117.924	257.031	256.116	277.662	548.371	521.803	512.692	584.143	679.346
KWMTBOMO08310.mrna1	226.845	698.259	372.829	670.556	247.431	0	0	0	218.168	234.883	324.54	539.702	388.393	532.386	542.836	393.788
KWMTBOMO00687.mrna1	309.276	350.886	262.856	348.217	283.318	63.219	66.5917	67.4871	311.933	345.936	409.972	742.204	590.855	681.133	684.543	517.342
KWMTBOMO09668.mrna1	132.977	236.975	203.878	254.465	355.45	382.712	388.086	384.541	396.258	338.428	465.731	290.724	333.302	429.124	296.838	352.18
KWMTBOMO10493.mrna1	320.46	435.362	359.684	470.043	209.332	52.8742	52.4012	51.0767	242.484	267.612	302.684	605.262	577.415	540.44	614.081	526.455
KWMTBOMO08514.mrna1	390.322	263.373	535.797	391.468	510.199	50.8901	46.8215	48.9995	378.381	353.327	420.318	321.347	323.885	380.071	259.007	284.858
KWMTBOMO14599.mrna1	318.151	255.422	446.438	315.453	524.133	160.288	149.145	154.579	539.989	784.569	1041.72	329.766	292.993	420.207	329.859	386.849
KWMTBOMO09415.mrna1	317.58	339.817	342.707	381.149	100.097	24.1711	23.0928	22.2242	147.365	146.065	192.938	388.027	341.498	350.338	434.966	349.683
KWMTBOMO08824.mrna1	255.032	361.751	349.201	371.568	200.54	96.872	94.74	88.5501	307.091	230.993	301.621	392.987	364.986	368.788	435.229	376.085
KWMTBOMO07564.mrna1	157.106	202.461	199.915	230.437	200.442	662.619	666.742	678.47	218.345	200.309	304.173	348.617	422.377	418.349	384.292	409.763
KWMTBOMO02599.mrna1	441.415	344.431	257.42	269.023	225.574	330.047	328.161	322.109	166.549	216.982	255.38	354.888	248.886	339.073	379.616	519.883
KWMTBOMO04520.mrna1	264.994	378.867	321.191	421.452	187.885	93.1276	85.7194	91.1646	251.784	226.151	328.272	485.115	436.297	511.39	526.351	495.795
KWMTBOMO02734.mrna1	502.731	375.86	420.129	366.627	117.312	562.626	588.167	599.563	237.12	247.556	208.424	303.009	336.38	274.13	276.496	277.981
KWMTBOMO09381.mrna1	174.423	483.858	265.056	504.974	214.764	58.3594	63.6327	63.8441	244.777	242.173	373.1	566.368	424.818	514.815	564.646	379.097
KWMTBOMO08724.mrna1	384.896	346.025	487.097	328.323	145.745	145.423	152.68	148.789	355.807	339.279	302.268	302.135	248.77	302.406	553.772	458.152
KWMTBOMO13899.mrna1	96.8347	485.985	352.759	808.533	555.163	264.553	263.039	244.282	326.772	308.666	545.85	329.097	209.067	314.938	255.197	121.748
KWMTBOMO13530.mrna1	128.262	220.851	231.597	273.854	197.629	660.703	653.027	671.786	517.122	464.483	498.1	295.638	312.306	311.257	278.736	316.927
KWMTBOMO10746.mrna1	275.835	472.333	342.53	490.645	152.147	32.1392	34.1245	31.5197	149.516	161.079	294.139	327.138	391.223	644.378	495.597	442.574
KWMTBOMO15070.mrna1	218.614	235.286	235.081	234.265	202.285	401.234	399.49	395.239	186.707	186.74	204.335	375.853	434.709	382.912	383.235	463.415
KWMTBOMO00020.mrna1	83.8913	150.505	126.102	168.014	305.413	552.205	541.005	529.306	332.975	278.104	253.906	249.996	478.81	320.797	305.306	375.704
KWMTBOMO12101.mrna1	56.1267	273.212	144.276	275.197	610.58	149.535	150.159	154.994	307.585	294.31	421.827	323.986	476.64	488.709	322.181	383.2
KWMTBOMO07895.mrna1	265.547	251.047	244.927	233.693	89.0357	414.804	395.857	409.031	239.286	208.743	242.85	336.173	484.653	410.485	382.51	463.251
KWMTBOMO12193.mrna1	327.629	343.671	269.654	330.278	170.586	246.736	245.553	263.615	203.207	232.07	218.557	444.551	477.086	422.705	490.177	550.695
KWMTBOMO01688.mrna1	517.976	270.746	401.382	267.972	140.863	331.75	301.003	295.874	216.224	202.139	209.334	294.485	373.733	332.236	320.233	435.652
KWMTBOMO14632.mrna1	292.79	428.337	277.341	388.646	170.085	52.0101	49.0108	48.5312	249.12	237.301	302.728	389.106	395.52	394.593	395.015	448.366
KWMTBOMO04605.mrna1	273.126	319.676	253.796	324.901	483.862	112.685	119.812	116.345	168.201	178.392	220.466	347.56	458.84	454.132	441.196	557.031
KWMTBOMO05950.mrna1	287.462	643.066	401.855	482.965	281.147	190.586	195.208	185.308	390.998	320.603	387.675	304.18	263.345	288.192	304.401	228.501
KWMTBOMO15592.mrna1	243.033	473.454	360.425	507.057	144.367	73.07	77.9371	69.8688	182.123	188.306	246.608	459.947	351.278	433.431	470.588	343.721
KWMTBOMO08776.mrna1	285.609	345.966	268.575	339.138	231.528	293.331	289.815	294.267	236.459	257.345	281.363	473.106	484.539	471.661	484.929	492.406
KWMTBOMO00973.mrna1	5647.35	3819.67	1.83949	2.98631	3839.99	1850.61	1878.96	1873.05	0	1.17505	1.39205	0.782794	1.28147	3.1509	580.746	2959.46
KWMTBOMO14530.mrna1	162.362	326.309	232.306	364.734	311.741	12.3611	11.0738	13.1325	216.72	223.488	264.468	482.432	364.84	392.746	464.763	343.357
KWMTBOMO07389.mrna1	369.37	331.415	300.3	274.416	150.077	156.259	168.171	175.812	92.8767	91.5885	117.931	336.737	307.446	336.13	421.159	315.375
KWMTBOMO01802.mrna1	296.284	274.143	399.167	364.6	103.315	8.9523	9.65683	8.8326	179.077	187.869	176.715	620.017	638.056	521.194	434.515	348.972
KWMTBOMO01229.mrna1	383.619	326.428	461.65	366.221	895.292	87.6012	91.3501	94.5707	179.104	181.158	317.744	247.568	323.305	505.176	217.096	234.516
KWMTBOMO07103.mrna1	259.308	258.61	251.513	257.151	129.664	196.606	196.156	197.019	328.927	295.876	301.999	396.385	545.067	414.362	460.108	605.683
KWMTBOMO14887.mrna1	486.538	570.701	383.929	485.03	90.3939	15.7887	13.6819	12.8936	142.392	148.91	181.663	380.374	265.729	337.772	379.761	287.685
KWMTBOMO11685.mrna1	230.279	241.542	196.403	205.7	117.258	436.081	444.285	449.775	161.323	161.8	171.26	334.648	346.006	310.948	334.513	363.322
KWMTBOMO15712.mrna1	413.924	730.828	505.522	741.445	112.028	31.0835	35.5933	31.2552	164.356	170.337	224.753	487.532	255.549	352.635	487.595	295.064
KWMTBOMO04674.mrna1	0	513.87	157	654.331	314.723	0	0	0	163.282	167.791	315.547	279.379	283.223	386.069	399.556	270.097
KWMTBOMO05251.mrna1	186.022	206.258	236.678	242.846	181.713	289.78	268.634	284.729	180.805	185.244	278.955	422.275	554.688	598.335	477.246	432.683
KWMTBOMO05809.mrna1	183.74	185.46	172.038	233.484	138.227	418.441	414.426	431.637	197.567	199.606	203.465	309.573	466.53	341.22	399.743	520.786
KWMTBOMO13135.mrna1	263.043	140.465	201.978	125.927	97.0425	411.01	389.39	391.768	325.767	330.157	370.032	570.144	279.95	243.497	234.573	178.555
KWMTBOMO02630.mrna1	195.981	213.987	282.433	258.995	354.316	160.87	143.095	148.63	255.568	259.411	348.458	385.528	452.557	511.188	359.529	414.294
KWMTBOMO07019.mrna1	165.275	665.256	377.042	736.201	234.719	49.4413	51.3316	46.0903	166.343	169.455	246.854	454.938	300.161	376.133	484.666	293.836
KWMTBOMO04457.mrna1	242.182	421.924	297.367	400.395	150.762	154.186	142.057	137.589	159.052	150.734	222.951	376.377	347.88	357.364	422.265	340.945
KWMTBOMO13721.mrna1	367.008	419.109	396.252	410.808	113.742	88.6842	86.0581	85.2815	111.059	114.378	159.836	316.592	261.151	283.058	327.416	271.916
KWMTBOMO02468.mrna1	258.216	234.385	332.695	271.821	104.199	269.531	272.454	264.972	303.708	254.995	237.327	249.305	297.397	250.843	307.562	263.855
KWMTBOMO10292.mrna1	220.317	405.306	305.793	365.391	123.688	53.2712	61.3275	67.2316	230.551	193.62	232.391	290.814	388.196	354.406	304.541	350.078
KWMTBOMO10936.mrna1	247.483	309.019	303.38	301.233	126.089	78.3263	80.2713	78.9786	176.733	166.554	217.108	275.634	308.481	300.749	283.329	339.675
KWMTBOMO11974.mrna1	306.342	307.944	257.126	265.796	132.17	50.9746	44.9328	42.6261	169.247	170.052	179.772	344.868	345.15	348.618	357.812	379.754
KWMTBOMO02148.mrna1	274.411	261.206	274.232	261.063	171.553	46.8339	47.1785	43.7746	229.044	210.842	238.799	304.788	337.859	339.999	313.844	382.787
KWMTBOMO06929.mrna1	264.4	315.613	256.85	289.053	160.882	26.2957	28.6847	26.2764	169.454	162.952	190.016	262.772	309.741	287.977	281.134	344.32
KWMTBOMO04427.mrna1	485.31	336.228	408.799	307.63	90.1533	1.95158	0.57396	2.09992	114.778	119.996	151.091	248.624	270.457	281.944	284.922	288.431
KWMTBOMO03537.mrna1	740.59	73.4474	230.759	0	105.963	430.784	408.654	417.523	19.3468	40.2736	16.8812	272.038	272.408	242.873	319	368.649
KWMTBOMO05178.mrna1	72.0757	38.1629	51.3524	40.9876	313.96	1229.85	1247.7	1210.48	75.3795	90.7633	104.826	229.382	521.102	318.344	281.134	854.204
KWMTBOMO00794.mrna1	126.329	574.613	186.466	507.58	242.485	30.5555	33.9246	31.6785	208.589	210.79	266.787	507.959	344.053	422.167	468.809	370.49
KWMTBOMO01271.mrna1	143.037	235.538	230.021	243.831	208.676	702.186	655.593	651.019	216.924	207.151	236.949	264.422	360.985	312.406	268.959	321.722
KWMTBOMO03601.mrna1	247.254	353.271	295.872	350.59	91.4147	197.7	190.918	199.277	186.523	140.016	217.218	281.963	260.341	385.122	376.543	378.612
KWMTBOMO12167.mrna1	260.635	255.927	275.389	251.079	122.757	63.8468	62.0635	62.5483	190.507	235.688	238.96	455.142	355.099	369.459	424.238	273.886
KWMTBOMO13880.mrna1	151.608	342.813	202.995	361.044	198.578	235.616	237.383	244.188	150.666	146.305	262.308	359.575	304.545	434.611	439.485	326.439
KWMTBOMO03176.mrna1	269.97	324.11	232.557	292.744	48.7494	264.523	263.439	257.913	114.059	100.999	114.661	244.832	246.953	243.614	269.744	296.466
KWMTBOMO05069.mrna1	269.418	371.612	229.23	309.005	232.096	47.878	53.0022	52.754	156.809	140.286	178.67	329.826	307.758	336.999	385.629	396.372
KWMTBOMO06291.mrna1	116.576	199.663	130.78	182.18	507.792	37.5994	37.5419	37.7429	261.037	252.367	247.148	397.319	464.441	417.027	356.193	319.999
KWMTBOMO06006.mrna1	151.894	173.054	174.117	167.767	173.2	423.779	444.699	457.533	192.847	207.42	203.924	331.184	301.08	289.138	341.494	318.748
KWMTBOMO08867.mrna1	363.873	235.649	311.009	234.749	117.711	350.305	353.445	357.39	290.512	260.148	340.79	153.779	105.381	120.057	133.895	112.529
KWMTBOMO13961.mrna1	242.453	232.55	213.837	224.761	87.9621	452.973	415.869	414.411	139.507	153.336	170.402	284.014	282.454	252.147	284.756	300.655
KWMTBOMO00462.mrna1	240.668	556.606	252.023	425.512	130.116	9.28642	9.33331	9.0974	137.205	129.8	173.88	391.71	464.071	446.65	476.315	425.98
KWMTBOMO05683.mrna1	406.942	252.457	317.89	213.11	94.7611	381.189	378.852	370.025	125.781	121.802	130.374	186.9	269.796	214.329	239.349	256.251
KWMTBOMO12524.mrna1	455.517	312.009	266.606	223.414	65.085	111.584	100.358	104.113	119.501	123.982	124.596	311.475	329.304	357.26	326.58	315.394
KWMTBOMO06763.mrna1	40.4396	540.159	160.291	372.808	422.308	90.2345	85.5891	84.2727	168.371	135.806	201.491	284.55	675.666	570.109	338.191	546.002
KWMTBOMO01304.mrna1	221.713	274.036	150.989	195.597	80.6498	250.212	245.514	248.605	107.234	102.611	151.958	239.295	288.745	300.008	436.862	374.542
KWMTBOMO05651.mrna1	245.316	187.248	294.644	181.144	143.264	544.314	542.67	531.323	173.278	177.814	169.495	193.209	347.997	247.001	237.983	289.9
KWMTBOMO15547.mrna1	247.969	283.265	233.092	306.232	67.8948	5.36357	5.36295	5.17036	124.862	128.265	160.483	367.368	251.416	296.378	372.299	264.016
KWMTBOMO12026.mrna1	225.005	275.47	254.678	267.932	146.036	54.7229	55.5514	54.982	140.517	170.93	201.166	365.853	365.864	341.182	389.213	369.489
KWMTBOMO13200.mrna1	290.836	279.792	245.022	233.253	119.997	155.937	144.072	137.737	164.701	174.947	178.273	316.236	322.021	311.816	337.774	354.839
KWMTBOMO03066.mrna1	240.502	251.606	237.619	243.144	181.629	175.157	176.92	177.656	158.058	178.361	195.79	351.597	375.261	380.624	378.346	379.657
KWMTBOMO12685.mrna1	217.234	241.663	209.541	234.353	176.143	133.477	123.953	113.406	223.987	243.356	270.655	361.192	391.018	393.484	380.161	422.965
KWMTBOMO14734.mrna1	276.979	249.708	255.982	240.509	435.576	599.003	619.925	622.274	116.338	96.8507	132.416	173.392	228.236	233.775	207.801	192.272
KWMTBOMO06760.mrna1	284.959	245.428	231.011	241.777	94.8543	14.7025	16.163	14.8859	122.598	118.744	146.238	271.668	269.013	254.505	298.346	297.676
KWMTBOMO04007.mrna1	134.162	143.817	162.843	163.816	134.158	244.177	247.665	228.404	189.486	207.607	242.559	293.741	284.211	326.035	266.31	257.818
KWMTBOMO07323.mrna1	299.902	418.413	302.06	381.096	78.6975	11.5405	12.1699	11.1483	114.178	113.185	160.74	323.028	228.281	289.54	332.824	242.419
KWMTBOMO09636.mrna1	248.97	304.203	233.069	283.324	78.0915	230.517	234.682	234.392	154.775	144.989	163.012	235.626	253.933	245.405	315.489	305.358
KWMTBOMO04534.mrna1	187.431	192.162	183.293	182.585	142.324	644.831	632.431	657.732	155.898	154.725	184.751	285.856	321.736	305.459	275.983	328.02
KWMTBOMO02329.mrna1	230.662	435.399	289.949	456.927	171.563	14.1349	12.6817	12.7274	175.286	171.669	230.636	308.045	237.133	305.057	306.763	252.394
KWMTBOMO05856.mrna1	101.333	252.049	157.972	257.032	164.189	143.887	143.637	136.869	211.278	209.131	256.031	313.445	353.134	390.008	357.365	326.417
KWMTBOMO14732.mrna1	11.3517	367.82	0.130722	224.832	192.284	0	0	0	229.343	229.064	310.109	392.236	336.904	404.494	271.154	559.956
KWMTBOMO03748.mrna1	123.764	494.963	236.406	508.077	195.575	5.47245	5.35765	5.55896	157.319	163.878	227.649	300.163	246.894	312.928	310.187	230.392
KWMTBOMO00726.mrna1	171.912	248.275	164.728	222.398	152.08	239.017	233.604	221.245	158.945	157.414	182.255	255.35	248.808	277.892	272.552	309.69
KWMTBOMO01543.mrna1	48.6818	80.5245	786.872	913.706	3863.18	79.0218	78.8625	85.6962	372.742	585.81	260.412	795.001	1393.06	194.29	18.8084	73.275
KWMTBOMO02854.mrna1	139.372	213.203	204.588	231.394	219.219	652.766	649.65	684.195	193.523	187.497	205.321	233.383	252.098	245.492	236.58	222.303
KWMTBOMO12332.mrna1	285.909	275.526	210.673	239.673	172.817	114.866	105.741	96.9474	198.776	204.934	186.946	373.257	384.524	348.675	406.982	425.073
KWMTBOMO07802.mrna1	173.949	211.879	187.486	208.713	86.2525	422.693	477.183	447.768	134.081	129.168	155.397	252.123	255.468	237.873	245.339	258.358
KWMTBOMO13884.mrna1	76.1695	165.404	159.862	207.2	127.169	258.236	269.462	260.022	231.52	220.864	251.401	229.908	237.522	228.111	212.694	220.73
KWMTBOMO04976.mrna1	386.165	321.669	379.018	308.967	80.9049	114.714	106.665	115.085	127.554	144.272	157.134	305.369	233.858	259.057	290.932	214.044
KWMTBOMO02115.mrna1	227.701	235.647	223.583	223.177	99.5903	205.75	214.247	218.565	145.69	152.993	176.095	281.077	298.992	280.597	295.6	291.578
KWMTBOMO12212.mrna1	127.279	264.573	204.766	261.271	232.788	100.688	96.9075	94.9198	190.698	165.535	212.459	233.551	362.884	336.189	272.081	331.182
KWMTBOMO10114.mrna1	171.248	215.159	197.66	241.364	151.704	50.8424	47.4059	50.7347	218.374	224.979	237.11	334.883	303.618	311.347	297.169	305.17
KWMTBOMO09900.mrna1	7.34427	11.7457	29.2218	34.148	913.481	2611.43	2574.15	2591.32	8.32291	8.92244	12.2169	222.533	1131.51	493.57	220.121	755.076
KWMTBOMO05820.mrna1	203.952	226.374	227.448	214.616	122.406	476.606	479.823	478.69	172.019	169.046	194.258	196.676	250.892	212.351	253.252	269.742
KWMTBOMO03473.mrna1	271.936	254.248	301.815	219.895	185.463	162.178	166.238	164.14	115.73	115.471	127.739	226.138	342.735	294.188	216.411	294.202
KWMTBOMO05203.mrna1	215.309	223.755	219.614	219.672	57.732	201.313	203.685	206.642	163.632	172.049	202.976	327.304	263.24	289.549	320.113	257.144
KWMTBOMO02185.mrna1	242.469	236.116	228.268	202.754	127.222	103.069	107.007	103.861	162.635	156.916	206.399	235.865	244.959	253	260.928	275.669
KWMTBOMO05193.mrna1	184.822	192.456	165.68	184.658	104.23	430.784	413.369	429.773	160.705	164.823	168.059	241.162	274.845	247.644	253.636	325.785
